m,v,gv,sp,diff
2,-180.0,0.24588252803427207,0.24588834929131903,5.821257046956241e-06
3,-180.0,-0.704812325317474,-0.7048279338844093,1.5608566935387813e-05
4,-180.0,1.1270932112295333,1.1271067924198694,1.3581190336120486e-05
2,-179.8559423769508,0.24589207401441346,0.24589789543298154,5.821418568086045e-06
3,-179.8559423769508,-0.7048223443929746,-0.704837952806675,1.5608413700407553e-05
4,-179.8559423769508,1.127089276524608,1.1271028569471717,1.3580422563608252e-05
2,-179.71188475390156,0.24592071230297885,0.2459265342061072,5.821903128339079e-06
3,-179.71188475390156,-0.7048524007776596,-0.7048680087316044,1.560795394472958e-05
4,-179.71188475390156,1.1270774706356474,1.1270910487548926,1.3578119245183373e-05
2,-179.56782713085235,0.24596844394429737,0.24597426665496444,5.8227106670694084e-06
3,-179.56782713085235,-0.7049024919459047,-0.7049180991334083,1.5607187503596798e-05
4,-179.56782713085235,1.127057788240234,1.1270713625206124,1.3574280378403358e-05
2,-179.42376950780312,0.2460352706784071,0.24604109451951273,5.823841105617733e-06
3,-179.42376950780312,-0.7049726136877109,-0.7049882198018113,1.5606114100341628e-05
4,-179.42376950780312,1.127030220468126,1.127043789374073,1.3568905947058951e-05
2,-179.2797118847539,0.24612119494034418,0.24612702023467303,5.825294328853925e-06
3,-179.2797118847539,-0.7050627601077569,-0.7050783648411166,1.560473335970869e-05
4,-179.2797118847539,1.1269947549019002,1.12700831689785,1.3561995949817884e-05
2,-179.13565426170467,0.24622621985911378,0.24623204692930328,5.8270701895069e-06
3,-179.13565426170467,-0.705172923624096,-0.705188526668891,1.5603044794976206e-05
4,-179.13565426170467,1.1269513755779217,1.126964929128285,1.3553550363365474e-05
2,-178.99159663865547,0.24635034925637883,0.24635617842488367,5.829168504833948e-06
3,-178.99159663865547,-0.7053030949664515,-0.7053186960142781,1.560104782660776e-05
4,-178.99159663865547,1.1269000629874986,1.1269136065566918,1.3543569193252836e-05
2,-178.84753901560623,0.24649358764483684,0.24649941923390736,5.831589070526277e-06
3,-178.84753901560623,-0.7054532631741881,-0.7054688619159383,1.5598741750166845e-05
4,-178.84753901560623,1.1268407940784269,1.1268543261308257,1.3532052398845806e-05
2,-178.70348139255702,0.2466559402263356,0.24666177455797914,5.834331643528312e-06
3,-178.70348139255702,-0.705623415593837,-0.7056390117196127,1.5596125775729774e-05
4,-178.70348139255702,1.1267735422566374,1.1267870612566269,1.351899998947026e-05
2,-178.55942376950782,0.2468374128896813,0.24684325028562143,5.837395940122558e-06
3,-178.55942376950782,-0.7058135378763349,-0.7058291310753166,1.5593198981700418e-05
4,-178.55942376950782,1.1266982773882908,1.1267117818002343,1.3504411943587868e-05
2,-178.41536614645858,0.24703801220813437,0.2470438529897858,5.840781651417215e-06
3,-178.41536614645858,-0.7060236139738123,-0.706039203934158,1.5589960345674392e-05
4,-178.41536614645858,1.12661496580203,1.1266284540902685,1.3488288238550084e-05
2,-178.27130852340937,0.2472577454366287,0.2472635899250719,5.844488443207396e-06
3,-178.27130852340937,-0.7062536261360363,-0.7062692125447875,1.5586408751211422e-05
4,-178.27130852340937,1.1265235702915324,1.1265370409203903,1.3470628857925604e-05
2,-178.12725090036014,0.24749662050871654,0.24750246902465156,5.848515935019671e-06
3,-178.12725090036014,-0.706503554906495,-0.7065191374494747,1.5582542979730718e-05
4,-178.12725090036014,1.1264240501183416,1.1264375015521337,1.3451433792166512e-05
33,-178.12725090036014,-0.4834923262930766,-0.483484829193325,7.497099751563319e-06
34,-178.12725090036014,0.45407177306959,0.45406364244995734,8.130619632673586e-06
2,-177.98319327731093,0.2477546460331709,0.24776049889689908,5.852863728172952e-06
3,-177.98319327731093,-0.7067733791181384,-0.7067889574798191,1.557836168064597e-05
4,-177.98319327731093,1.1263163610149851,1.1263297917180142,1.3430703029060354e-05
30,-177.98319327731093,0.5053809030445956,0.5053738478772601,7.055167335456858e-06
31,-177.98319327731093,-0.4739661616325389,-0.4739584261802278,7.735452311086188e-06
32,-177.98319327731093,0.4420101694787377,0.4420017509096517,8.418569086010574e-06
33,-177.98319327731093,-0.40954803643999155,-0.4095389336194712,9.102820520356936e-06
34,-177.98319327731093,0.37661612317877374,0.3766063366820487,9.7864967250616e-06
2,-177.8391356542617,0.24803183129037326,0.24803768882172755,5.8575313542919005e-06
