  6.0000000000
-3.141592653589793, -1.0020886100273787, -1.0127891787333076, -1.0238145819424125
-3.1390783737549874, -1.0020100588103837, -1.0127129921456681, -1.0237407699215622
-3.1365640939201818, -1.0017744174582413, -1.0124844437471707, -1.0235193443206656
-3.1340498140853756, -1.0013817228655832, -1.012103567629438, -1.023150336523287
-3.13153553425057, -1.0008320365171024, -1.0115704206064633, -1.0226337988308825
-3.1290212544157643, -1.0001254444779684, -1.0108850822064945, -1.0219698044560703
-3.1265069745809586, -0.9992620573804379, -1.0100476546607169, -1.021158447513182
-3.123992694746153, -0.9982420104066924, -1.0090582628886853, -1.0201998430061836
-3.1214784149113473, -0.9970654632677617, -1.0079170544805223, -1.0190941268138185
-3.118964135076541, -0.995732600178719, -1.006624199675881, -1.0178414556721367
-3.1164498552417355, -0.9942436298300357, -1.0051798913397172, -1.016442007154288
-3.11393557540693, -0.992598785355091, -1.0035843449347726, -1.0148959796476786
-3.111421295572124, -0.9907983242939525, -1.0018377984909104, -1.013203592328394
-3.1089070157373184, -0.9888425285533031, -0.9999405125711525, -1.0113650851329767
-3.1063927359025123, -0.9867317043626007, -0.9978927702345783, -1.0093807187274795
-3.1038784560677066, -0.9844661822264358, -0.995694876995959, -1.0072507744739176
-3.101364176232901, -0.9820463168731596, -0.9933471607822434, -1.0049755543939578
-3.0988498963980953, -0.9794724871997015, -0.9908499718857706, -1.0025553811300252
-3.0963356165632896, -0.9767450962126267, -0.9882036829143658, -0.9999905979036824
-3.093821336728484, -0.9738645709654737, -0.9854086887382241, -0.9972815684713743
-3.091307056893678, -0.9708313624923008, -0.98246540643357, -0.9944286770775187
-3.088792777058872, -0.9676459457375697, -0.9793742752232351, -0.9914323284049553
-3.0862784972240664, -0.964308819482264, -0.9761357564139855, -0.9882929475226904
-3.0837642173892608, -0.9608205062663041, -0.9727503333307568, -0.9850109798310662
-3.081249937554455, -0.9571815523072438, -0.9692185112476775, -0.9815868910042673
-3.0787356577196494, -0.9533925274153444, -0.9655408173160339, -0.9780211669301803
-3.0762213778848433, -0.9494540249049407, -0.9617178004890171, -0.9743143136476511
-3.0737070980500376, -0.9453666615021068, -0.9577500314434272, -0.9704668572811062
-3.071192818215232, -0.9411310772487571, -0.9536381024982105, -0.9664793439725701
-3.0686785383804263, -0.936747935403082, -0.9493826275299488, -0.9623523398110722
-3.0661642585456206, -0.9322179223363444, -0.944984241885167, -0.9580864307594484
-3.0636499787108145, -0.9275417474261349, -0.9404436022897004, -0.9536822225785697
-3.061135698876009, -0.9227201429459817, -0.9357613867548801, -0.9491403407489295
-3.058621419041203, -0.9177538639514666, -0.9309382944806834, -0.9444614303897707
-3.0561071392063974, -0.9126436881627182, -0.9259750457559163, -0.9396461561754939
-3.0535928593715918, -0.9073904158434334, -0.9208723818552614, -0.934695202249589
-3.051078579536786, -0.9019948696763671, -0.9156310649333781, -0.9296092721360124
-3.04856429970198, -0.8964578946353342, -0.9102518779159826, -0.9243890886480092
-3.0460500198671743, -0.8907803578537226, -0.9047356243879457, -0.919035393794387
-3.0435357400323686, -0.8849631484895933, -0.8990831284783971, -0.9135489486832621
-3.041021460197563, -0.8790071775872959, -0.8932952347428731, -0.9079305334233049
-3.0385071803627572, -0.8729133779357423, -0.8873728080425388, -0.9021809470224688
-3.035992900527951, -0.8666827039231949, -0.8813167334204715, -0.8963010072842386
-3.0334786206931454, -0.8603161313888004, -0.8751279159749974, -0.8902915507013412
-3.0309643408583398, -0.8538146574707153, -0.8688072807301885, -0.8841534323470321
-3.028450061023534, -0.8471793004509297, -0.8623557725034434, -0.8778875257638951
-3.0259357811887284, -0.8404110995967703, -0.8557743557702193, -0.8714947228501789
-3.0234215013539227, -0.8335111149991616, -0.8490640145258741, -0.8649759337436966
-3.0209072215191166, -0.8264804274076445, -0.84222575214475, -0.8583320867032943
-3.018392941684311, -0.8193201380621459, -0.8352605912363955, -0.8515641279878952
-3.0158786618495053, -0.8120313685215758, -0.8281695734989983, -0.8446730217331208
-3.0133643820146996, -0.8046152604892037, -0.8209537595700739, -0.8376597498255467
-3.010850102179894, -0.7970729756350048, -0.8136142288743702, -0.8305253117745458
-3.008335822345088, -0.789405695414764, -0.8061520794690532, -0.8232707245817853
-3.005821542510282, -0.7816146208861818, -0.7985684278861813, -0.8158970226083365
-3.0033072626754764, -0.7737009725218654, -0.7908644089724547, -0.8084052574394534
-3.0007929828406708, -0.7656659900193289, -0.7830411757263367, -0.8007964977470072
-2.998278703005865, -0.7575109321079649, -0.7750998991324783, -0.7930718291496304
-2.9957644231710594, -0.749237076353061, -0.7670417679935291, -0.7852323540705536
-2.9932501433362533, -0.7408457189568662, -0.7588679887593708, -0.7772791915931005
-2.9907358635014476, -0.7323381745567416, -0.750579785353699, -0.7692134773139873
-2.988221583666642, -0.7237157760204477, -0.7421783989980626, -0.761036363194284
-2.9857073038318362, -0.714979874238573, -0.7336650880334237, -0.7527490174082004
-2.9831930239970306, -0.7061318379141397, -0.725041127739096, -0.7443526241895877
-2.9806787441622244, -0.6971730533494364, -0.7163078101492628, -0.7358483836762593
-2.9781644643274188, -0.6881049242300834, -0.7074664438669679, -0.7272375117520938
-2.975650184492613, -0.6789288714064098, -0.6985183538757347, -0.7185212398869734
-2.9731359046578074, -0.6696463326721076, -0.6894648813486631, -0.7097008149745505
-2.9706216248230017, -0.6602587625402653, -0.6803073834552192, -0.7007774991678591
-2.968107344988196, -0.6507676320167622, -0.6710472331655731, -0.6917525697127989
-2.96559306515339, -0.641174428371117, -0.6616858190526476, -0.6826273187794868
