100.0000000000
 -3.1415926536, 1.64609304928226e-08, -2.0693969536624667e-07, 1.7973437705421005e-06, -7.553044418872497e-06, 5.255110933217758e-05, -0.00027132513272462203, 0.0012460323532008058, -0.005151967314651941, 0.019335230705732526, -0.06621863019830164, 0.20654117515321155, -0.5574025054030312, 1.0915538878063975, -1.4575899942150996, 1.4978401413109559, -1.3883362373071426, 1.299747057166634, -1.2425845850866062, 1.2034352599376084, -1.1746443540117628, 1.1524063124078379, -1.1346491988848255, 1.120125863191319, -1.108027599962001, 1.097801232331771, -1.0890529226045786, 1.081493358847051, -1.0749045700284927, 1.0691188617639893, -1.06400492395462, 1.0594583728683722, -1.05539513693876, 1.0517467236109477, -1.0484567638988982, 1.045478445142346
 -3.1390783738, 1.648071558293052e-08, -2.0716292297603206e-07, 1.7990672493022618e-06, -7.559408615421459e-06, 5.258947183952417e-05, -0.00027149371616295363, 0.0012466763755084615, -0.005154115267889929, 0.019341456074976893, -0.0662340391065037, 0.20657225345471408, -0.55744645414082, 1.091578998352507, -1.4575548876207984, 1.4977182359976444, -1.3881199106176838, 1.2994317896797092, -1.242164044801206, 1.202902950087268, -1.1739939317302626, 1.1516315196006688, -1.1337438066060062, 1.1190836486429623, -1.106842338005962, 1.0964666925138957, -1.0875628683432104, 1.079841547518899, -1.073084753428264, 1.067124786704462, -1.0618303328986145, 1.057097004541891, -1.0528407269030366, 1.0489930047849214, -1.0454974670310229, 1.042307299234013
 -3.1365640939, 1.6540112777322365e-08, -2.0783309185107342e-07, 1.8042409479949228e-06, -7.578511801497099e-06, 5.270461454074612e-05, -0.0002719996716296078, 0.00124860908823153, -0.005160560836259816, 0.019360135882295626, -0.06628027194358911, 0.2066654944098697, -0.5575782983737443, 1.0916543136972428, -1.4574495462299564, 1.4973525159597612, -1.3874709757750188, 1.2984861193904556, -1.2409026887442516, 1.201306472216043, -1.1720433664211063, 1.1493081645971104, -1.1310290565604764, 1.1159589265541587, -1.1032890702047098, 1.0924663001944037, -1.083096765591843, 1.074891142038139, -1.0676314483840057, 1.0611499829959556, -1.0553154315248439, 1.0500234089119547, -1.045189845023408, 1.0407462512980834, -1.0366362651019738, 1.0328130822914245
 -3.1340498141, 1.6639263172542817e-08, -2.089516396908297e-07, 1.8128747015162035e-06, -7.61038580506397e-06, 5.289670301287822e-05, -0.0002728436148061363, 0.0012518324293409877, -0.005171309146744295, 0.019391281227673907, -0.06635734704690052, 0.2068209161666036, -0.557798032151864, 1.0917797849546156, -1.4572739052270758, 1.4967429689280651, -1.3863895684842131, 1.2969104428102678, -1.238801311215399, 1.1986471810662336, -1.1687947620385981, 1.1454393164238539, -1.1265092270180606, 1.1107574582181117, -1.0973753455992732, 1.0858097291857984, -1.0756667836247182, 1.0666572128722909, -1.058563068707923, 1.051216687746702, -1.0444867993690083, 1.0382690676322892, -1.0324794766983652, 1.0270495972311156, -1.0219231304941405, 1.017053340668262
 -3.1315355343, 1.6778400406613797e-08, -2.1052095611445965e-07, 1.8249849227489112e-06, -7.655083739265883e-06, 5.31660134740371e-05, -0.00027402657258581266, 0.0012563496306168505, -0.0051863687477119134, 0.01943491061504659, -0.06646529497838154, 0.20703854895789417, -0.5581056455302563, 1.0919553306309129, -1.4570278566142534, 1.4958895745360379, -1.3848759150135574, 1.2947054207810145, -1.2358612357204077, 1.1949273335516828, -1.1642516230012336, 1.1400300860361476, -1.1201914414212002, 1.10348883454366, -1.089113728736095, 1.0765130772261797, -1.0652931685133542, 1.0551648273656364, -1.0459102359631203, 1.0373618718954944, -1.0293886163096009, 1.021886295678538, -1.0147710669262064, 1.0079746834601453, -1.0014410388939108, 0.9951235990034579
 -3.1290212544, 1.695786945186847e-08, -2.125443943517876e-07, 1.840594637244878e-06, -7.71268005973024e-06, 5.351293312977854e-05, -0.0002755499841535815, 0.0012621652203386455, -0.005205751613954489, 0.0194910499583094, -0.06660415852415524, 0.2073184350815017, -0.558501124526374, 1.0921808365991021, -1.4567112492529855, 1.4947923044430964, -1.3829303323341826, 1.2918719784590138, -1.2320843144803697, 1.1901500872728978, -1.1584188509350337, 1.1330876201879103, -1.112085657883391, 1.0941664592042561, -1.0785217739184343, 1.0645988281142065, -1.0520041891449166, 1.0404489747390449, -1.029715677509564, 1.0196371041928527, -1.010082484043653, 1.0009480103825856, -0.9921502252884303, 0.9836212851155998, -0.9753055036845589, 0.9671567837216473
 -3.1265069746, 1.71781003008759e-08, -2.150263056826904e-07, 1.859733511245843e-06, -7.783270700901492e-06, 5.39379606965604e-05, -0.0002774157025690514, 0.001269285027125704, -0.005229473153833491, 0.01955973258965776, -0.06677399269387906, 0.2076606288714888, -0.5589844510604914, 1.0924561560631214, -1.4563238889229437, 1.493451122507188, -1.3805532283153217, 1.2884113052922548, -1.2274729277442051, 1.1843194984385081, -1.1513027401168427, 1.1246210928580074, -1.1022046545056325, 1.0828075250838705, -1.0656219892269592, 1.0500957988160857, -1.0358360618412707, 1.0225544613937192, -1.0100340842314255, 0.9981083614606062, -0.9866471771455536, 0.9755474094881503, -0.9647263148864968, 0.9541167927105043, -0.9436639277243627, 0.9333224207719119
 -3.1239926947, 1.743961948505375e-08, -2.179719992652259e-07, 1.8824379132852658e-06, -7.866973226362905e-06, 5.4441707069017136e-05, -0.0002796259967762651, 0.0012777161848310757, -0.005257552218374198, 0.01964099927031573, -0.06697486471991394, 0.20806519666163834, -0.5595556028790042, 1.0927811095119162, -1.4558655383974863, 1.4918659850065619, -1.3777451019749716, 1.2843248549902881, -1.2220299829039367, 1.1774405191933224, -1.1429109716202541, 1.114641694240672, -1.0905640105293812, 1.069432984057243, -1.0504417903780405, 1.0330390716623672, -1.0168328537711186, 1.0015357768218496, -0.9869319284070099, 0.9728557858129966, -0.959178324696865, 0.9457975596278583, -0.9326319271808076, 0.9196155496076086, -0.9066947761142915, 0.8938256124082788
 -3.1214784149, 1.7743063706346048e-08, -2.2138778370629824e-07, 1.9087509793367002e-06, -7.963926997641542e-06, 5.502489611505691e-05, -0.0002821835540641734, 0.0012874671385567902, -0.00529001111245556, 0.019734898203654542, -0.06720685405623196, 0.2085322167405443, -0.5602145534607736, 1.0931554846635962, -1.4553359175362464, 1.4900368409108025, -1.3745065437856228, 1.2796143454861408, -1.2157589134121742, 1.1695189943533912, -1.13325260616752, 1.1031626173103448, -1.0771820833500787, 1.0540675101524253, -1.0330134445076151, 1.0134699117854873, -0.9950463654024702, 0.977456930512423, -0.9604872423117979, 0.9439733897134368, -0.9277880237511297, 0.9118308970118671, -0.8960222452221432, 0.8802980492343098, -0.8646065745552105, 0.8489057991393054
 -3.1189641351, 1.8089150999970188e-08, -2.252809601115834e-07, 1.9387226932756247e-06, -8.07429342439913e-06, 5.568836565025862e-05, -0.00028509148297956694, 0.0012985476517594827, -0.00532687560800967, 0.01984148505063319, -0.06747005237704724, 0.20906177929860362, -0.5609612719064135, 1.0935790363994708, -1.4547347033946942, 1.4879636322010243, -1.3708382360347053, 1.2742817588897473, -1.2086636775010227, 1.1605616575484914, -1.12233807569165, 1.0901990419737126, -1.0620799814201962, 1.0367394561539338, -1.0133740039876664, 0.991435669982047, -0.9705359922957926, 0.9503912603242496, -0.9307893582727598, 0.9115687099291918, -0.8926043861683007, 0.8737986425006914, -0.8550742982956009, 0.8363699961766863, -0.8176367388653767, 0.7988353142612314
 -3.1164498552, 1.8478711374360432e-08, -2.2965987902756363e-07, 1.9724099731539576e-06, -8.198256189476258e-06, 5.643306853998598e-05, -0.00028835331670164736, 0.0013109688144565582, -0.005368174959232913, 0.019960822947598284, -0.06776456357517935, 0.20965398636655158, -0.5617957228105533, 1.0940514866883042, -1.4540615303510172, 1.4856462942392579, -1.3667409532394237, 1.2683293414318013, -1.2007487567017485, 1.1505761267725565, -1.110179173613726, 1.0757681168237774, -1.0452815330763614, 1.0174808037155847, -0.9915652304015292, 0.9669896712162972, -0.9433685665915854, 0.9204212128814002, -0.8979386110170606, 0.8757624116304612, -0.8537710206186016, 0.8318701336072749, -0.8099861115123569, 0.7880612359851729, -0.7660502421688049, 0.7439177396327973
