m,v,gv,sp,diff
31,-179.2797118847539,-0.37811863312011823,-0.37812443642070764,5.803300589413141e-06
32,-179.2797118847539,0.3897903715642986,0.3897963390225305,5.967458231947997e-06
33,-179.2797118847539,-0.40139612065374575,-0.4014022500507825,6.1293970367581885e-06
34,-179.2797118847539,0.4129344317572594,0.41294072080583843,6.289048579022349e-06
35,-179.2797118847539,-0.42440382149455863,-0.42441026785016606,6.44635560742568e-06
26,-179.13565426170467,0.37965802570031565,0.3796638585580438,5.832857728149676e-06
27,-179.13565426170467,-0.393680231470541,-0.3936862604839976,6.029013456587684e-06
28,-179.13565426170467,0.4076038492118852,0.40761007111924,6.221907354830858e-06
29,-179.13565426170467,-0.4214266496502512,-0.42143306108636336,6.411436112185864e-06
30,-179.13565426170467,0.4351462954787193,0.43515289297000626,6.597491286952639e-06
31,-179.13565426170467,-0.44876036429780425,-0.4487671442663615,6.779968557246718e-06
32,-179.13565426170467,0.46226636709896524,0.4622733258622887,6.958763323461348e-06
33,-179.13565426170467,-0.47566176328255233,-0.47566889706094423,7.133778391898993e-06
34,-179.13565426170467,0.48894397300895065,0.4889512779136009,7.304904650229371e-06
35,-179.13565426170467,-0.5021103873842403,-0.5021178594311244,7.472046884116068e-06
22,-178.99159663865547,0.3739876309127947,0.37399339488578803,5.763972993344524e-06
23,-178.99159663865547,-0.3904325765398587,-0.39043857040153407,5.99386167537963e-06
24,-178.99159663865547,0.4067390703225641,0.40674528963042483,6.219307860710899e-06
25,-178.99159663865547,-0.4229042217341182,-0.4229106618801107,6.44014599254783e-06
26,-178.99159663865547,0.43892482997221577,0.43893148618227795,6.656210062183643e-06
27,-178.99159663865547,-0.45479745581038433,-0.4548043231415077,6.8673311233724554e-06
28,-178.99159663865547,0.4705184769995194,0.47052555034646715,7.0733469477723965e-06
29,-178.99159663865547,-0.4860841315748176,-0.4860914056744752,7.274099657561539e-06
30,-178.99159663865547,0.5014905521310052,0.5014980215576145,7.469426609230112e-06
31,-178.99159663865547,-0.5167337932444245,-0.516741452415654,7.659171229468242e-06
32,-178.99159663865547,0.5318098536857772,0.5318176968634531,7.843177675992408e-06
33,-178.99159663865547,-0.5467146945796486,-0.5467227158797092,8.021300060612191e-06
34,-178.99159663865547,0.5614442544428179,0.5614524478228257,8.193380007792683e-06
35,-178.99159663865547,-0.5759944616866375,-0.5760028209630421,8.359276404634741e-06
19,-178.84753901560623,-0.3681012264303147,-0.3681069213849415,5.694954626822568e-06
20,-178.84753901560623,0.3870086475097383,0.38701460647971797,5.958969979680262e-06
21,-178.84753901560623,-0.40572793007739494,-0.40573414727775653,6.217200361591235e-06
22,-178.84753901560623,0.424256015276653,0.4242624846523852,6.469375732176541e-06
23,-178.84753901560623,-0.4425890685803081,-0.4425957838439831,6.715263675016736e-06
24,-178.84753901560623,0.46072267713984183,0.4607296317489864,6.954609144571577e-06
25,-178.84753901560623,-0.4786519952430986,-0.4786591824163821,7.1871732835182556e-06
26,-178.84753901560623,0.4963718535249324,0.496379266243366,7.4127184335748275e-06
27,-178.84753901560623,-0.5138768422514256,-0.5138844732568673,7.63100544165507e-06
28,-178.84753901560623,0.531161375782505,0.5311692175870841,7.84180457913397e-06
29,-178.84753901560623,-0.5482197431906333,-0.5482277880836687,8.04489303540823e-06
30,-178.84753901560623,0.565046148536084,0.5650543885807173,8.240044633289756e-06
31,-178.84753901560623,-0.5816347432891316,-0.5816431703311931,8.427042061498469e-06
32,-178.84753901560623,0.5979796527771729,0.5979882584481119,8.605670938965915e-06
33,-178.84753901560623,-0.6140749979778275,-0.6140837737082024,8.775730374943613e-06
34,-178.84753901560623,0.6299149137228574,0.6299238507304499,8.93700759252436e-06
35,-178.84753901560623,-0.6454935639821218,-0.6455026532936754,9.089311553633905e-06
17,-178.70348139255702,-0.3691457000551355,-0.36915142598523737,5.72593010189637e-06
18,-178.70348139255702,0.3904804037965403,0.39048642585582966,6.022059289345627e-06
19,-178.70348139255702,-0.41156463456208237,-0.4115709453238264,6.3107617440105734e-06
20,-178.70348139255702,0.43239568333016054,0.43240227500153244,6.591671371902752e-06
21,-178.70348139255702,-0.4529692686111142,-0.452976133054221,6.864443106824325e-06
22,-178.70348139255702,0.47327997179267034,0.4732871005021833,7.128709512971287e-06
23,-178.70348139255702,-0.4933215458694072,-0.49332893001704875,7.384147641564809e-06
24,-178.70348139255702,0.5130871394028436,0.513094769814662,7.630411818393412e-06
25,-178.70348139255702,-0.5325694620571778,-0.5325773292344776,7.867177299836214e-06
26,-178.70348139255702,0.5517609093126418,0.5517690034360705,8.09412342872573e-06
27,-178.70348139255702,-0.5706536579688493,-0.5706619688996625,8.310930813215656e-06
28,-178.70348139255702,0.5892397404322319,0.5892482577258887,8.517293656806757e-06
29,-178.70348139255702,-0.60751110338727,-0.6075198163041478,8.712916877762211e-06
30,-178.70348139255702,0.6254596547893901,0.6254685522943013,8.897504911176135e-06
31,-178.70348139255702,-0.6430773019812752,-0.6430863727566969,9.070775421671229e-06
32,-178.70348139255702,0.660355983044252,0.6603652154967768,9.232452524821078e-06
33,-178.70348139255702,-0.677287692870196,-0.6772970751491441,9.382278948089073e-06
34,-178.70348139255702,0.6938645051511407,0.693874025138877,9.519987736239521e-06
35,-178.70348139255702,-0.7100785910394859,-0.7100882363790902,9.645339604347214e-06
15,-178.55942376950782,-0.36041972510534515,-0.36042534846061325,5.62335526810287e-06
16,-178.55942376950782,0.38434062336995606,0.38434657835287894,5.954982922884433e-06
17,-178.55942376950782,-0.4079347360105533,-0.40794101355352375,6.27754297044536e-06
18,-178.55942376950782,0.43120242158162503,0.43120901209728335,6.59051565832236e-06
19,-178.55942376950782,-0.4541406105545456,-0.4541475039710889,6.893416543307662e-06
20,-178.55942376950782,0.4767438462132315,0.4767510319734682,7.185760236672056e-06
21,-178.55942376950782,-0.4990049864491476,-0.4990124535371078,7.467087960233432e-06
22,-178.55942376950782,0.520915690522316,0.5209234274425414,7.73692022537631e-06
23,-178.55942376950782,-0.5424667650452725,-0.5424747598754166,7.99483014413127e-06
24,-178.55942376950782,0.5636484156914461,0.5636566560614343,8.240369988254947e-06
25,-178.55942376950782,-0.58445043390894,-0.584458907028152,8.47311921192695e-06
26,-178.55942376950782,0.604862338198132,0.6048710308642471,8.692666115139858e-06
27,-178.55942376950782,-0.6248734828578678,-0.6248823814627094,8.898604841545144e-06
28,-178.55942376950782,0.6444731430827245,0.6444822336317368,9.090549012324978e-06
29,-178.55942376950782,-0.6636505826325725,-0.663659850761362,9.268128789541308e-06
30,-178.55942376950782,0.6823951084487888,0.6824045394274924,9.430978703539594e-06
31,-178.55942376950782,-0.7006961153297394,-0.7007056940824349,9.578752695471593e-06
32,-178.55942376950782,0.7185431230096032,0.7185528341264874,9.71111688419235e-06
33,-178.55942376950782,-0.7359258072899917,-0.7359356350529986,9.827763006953205e-06
34,-178.55942376950782,0.7528340265523311,0.7528439549298984,9.928377567303137e-06
35,-178.55942376950782,-0.7692578444876791,-0.769267857170355,1.0012682675863971e-05
14,-178.41536614645858,0.3683320233316556,0.36833777849965477,5.755167999166311e-06
15,-178.41536614645858,-0.3946480966799932,-0.39465421262815387,6.1159481606898325e-06
16,-178.41536614645858,0.4205463644357512,0.4205528298901316,6.465454380377711e-06
17,-178.41536614645858,-0.4460296748832628,-0.4460364778949096,6.80301164679431e-06
18,-178.41536614645858,0.47109542850831765,0.4711025564598516,7.127951533958399e-06
19,-178.41536614645858,-0.49573733659629304,-0.4957447762452522,7.4396489591621595e-06
20,-178.41536614645858,0.5199465708843797,0.5199543083672828,7.737482903169557e-06
21,-178.41536614645858,-0.5437125400097915,-0.5437205608762568,8.02086646523037e-06
22,-178.41536614645858,0.5670234292546475,0.5670317184504166,8.289195769006774e-06
23,-178.41536614645858,-0.5898665852904438,-0.5898751272202823,8.541929838568052e-06
24,-178.41536614645858,0.6122287970798409,0.6122375755906974,8.778510856455313e-06
25,-178.41536614645858,-0.6340965051532478,-0.634105503570024,8.998416776262452e-06
26,-178.41536614645858,0.6554559607747819,0.6554651619161684,9.201141386583345e-06
27,-178.41536614645858,-0.6762933491936559,-0.6763027353850399,9.38619138401986e-06
28,-178.41536614645858,0.696594886751328,0.6966044398526096,9.553101281589704e-06
29,-178.41536614645858,-0.7163468986854843,-0.716356600115814,9.701430329744909e-06
30,-178.41536614645858,0.7355358824404894,0.7355457131901026,9.830749613248813e-06
31,-178.41536614645858,-0.7541485599067239,-0.7541585005651572,9.940658433293947e-06
32,-178.41536614645858,0.7721719211634935,0.7721819519399964,1.003077650285622e-05
33,-178.41536614645858,-0.7895932615380482,-0.7896033622968215,1.0100758773279317e-05
34,-178.41536614645858,0.8064002134376388,0.8064103636998359,1.0150262197083926e-05
13,-178.27130852340937,-0.3712831929043879,-0.3712890129940088,5.820089620911517e-06
14,-178.27130852340937,0.4000869578191755,0.4000931691520397,6.2113328641588694e-06
15,-178.27130852340937,-0.4283644656024031,-0.42837105460902086,6.589006617763182e-06
16,-178.27130852340937,0.45612418214458356,0.4561311343250366,6.952180453045909e-06
17,-178.27130852340937,-0.48336568353060155,-0.4833729835355594,7.300004957855322e-06
18,-178.27130852340937,0.5100827122249824,0.5100903438693377,7.631644355354794e-06
19,-178.27130852340937,-0.5362651022652283,-0.5362730485816674,7.94631643907806e-06
20,-178.27130852340937,0.5619000398129536,0.561908283063642,8.243250688488857e-06
21,-178.27130852340937,-0.5869729162959421,-0.5869814380166155,8.521720673448918e-06
22,-178.27130852340937,0.6114679230813742,0.611476704070911,8.780989536827377e-06
23,-178.27130852340937,-0.6353684768329814,-0.6353774972291363,9.020396154912902e-06
24,-178.27130852340937,0.6586575313657699,0.6586667706353759,9.239269606053924e-06
25,-178.27130852340937,-0.681317811153148,-0.6813272481392403,9.436986092237198e-06
26,-178.27130852340937,0.7033319899549908,0.7033416029027072,9.612947716397535e-06
27,-178.27130852340937,-0.7246828300531167,-0.7246925966326441,9.766579527337171e-06
28,-178.27130852340937,0.7453532927501804,0.7453631900959908,9.897345810472302e-06
29,-178.27130852340937,-0.7653266275909988,-0.7653366323379661,1.0004746967329226e-05
30,-178.27130852340937,0.7845864455491881,0.7845965338551161,1.0088305927968833e-05
31,-178.27130852340937,-0.8031167799094703,-0.8031269274952174,1.014758574713337e-05
11,-178.12725090036014,-0.3370749936457729,-0.3370803748461647,5.381200391785246e-06
12,-178.12725090036014,0.3692034228975222,0.369209242025385,5.819127862793927e-06
13,-178.12725090036014,-0.4006288644535121,-0.40063510713098177,6.242677469681102e-06
14,-178.12725090036014,0.4313960648887636,0.43140271524997115,6.650361207560795e-06
15,-178.12725090036014,-0.46152507369323076,-0.4615321146246542,7.040931423452079e-06
16,-178.12725090036014,0.491020938024425,0.49102835127352573,7.413249100751695e-06
17,-178.12725090036014,-0.5198792160740437,-0.5198869823449995,7.766270955777976e-06
18,-178.12725090036014,0.5480892974391783,0.5480973964164632,8.098977284820563e-06
19,-178.12725090036014,-0.5756364976753748,-0.5756449080905804,8.41041520560637e-06
20,-178.12725090036014,0.6025034323564182,0.6025121320106711,8.699654252875e-06
21,-178.12725090036014,-0.6286709493773566,-0.6286799151985996,8.965821242989946e-06
22,-178.12725090036014,0.6541187808858894,0.6541279889284523,9.208042562880436e-06
23,-178.12725090036014,-0.678826011447288,-0.6788354369838264,9.425536538376633e-06
24,-178.12725090036014,0.7027714229113933,0.7027810404337148,9.617522321536676e-06
25,-178.12725090036014,-0.7259337540732483,-0.7259435373543498,9.783281101460872e-06
26,-178.12725090036014,0.7482919005469031,0.7483018226806875,9.922133784368015e-06
27,-178.12725090036014,-0.7698250716273363,-0.76983510506536,1.0033438023748786e-05
28,-178.12725090036014,0.7905129156788777,0.7905230322848343,1.011660595662267e-05
29,-178.12725090036014,-0.810335622124638,-0.8103457932255557,1.0171100917610865e-05
10,-177.98319327731093,0.3267981463608141,0.3268034252583964,5.278897582283726e-06
11,-177.98319327731093,-0.3619495648687309,-0.36195531736179376,5.752493062838315e-06
12,-177.98319327731093,0.3961858082149454,0.3961920187171311,6.210502185688416e-06
13,-177.98319327731093,-0.42959635154553927,-0.42960300212785907,6.650582319800424e-06
14,-177.98319327731093,0.4622244387507283,0.46223150972030635,7.070969578082398e-06
15,-177.98319327731093,-0.4940868798880115,-0.4940943500565352,7.470168523704412e-06
16,-177.98319327731093,0.5251845063741623,0.525192353185264,7.846811101774875e-06
17,-177.98319327731093,-0.5555081217555206,-0.5555163213986422,8.199643121598044e-06
18,-177.98319327731093,0.5850420897971063,0.5850506172446267,8.527447520445541e-06
19,-177.98319327731093,-0.6137666016961271,-0.6137754307870943,8.829090967221731e-06
20,-177.98319327731093,0.6416591667424966,0.6416682702196992,9.103477202621058e-06
21,-177.98319327731093,-0.6686956266777622,-0.6687049762621858,9.349584423667956e-06
22,-177.98319327731093,0.6948508675867218,0.6948604339913206,9.566404598815303e-06
23,-177.98319327731093,-0.720099333380465,-0.7201090864223895,9.753041924520645e-06
24,-177.98319327731093,0.7444154059918636,0.744425314608355,9.908616491416389e-06
25,-177.98319327731093,-0.7677736933098186,-0.7677837256395361,1.0032329717524213e-05
26,-177.98319327731093,0.7901492522189718,0.790159375659955,1.012344098316742e-05
27,-177.98319327731093,-0.8115177648042179,-0.8115279460689857,1.0181264767816778e-05
9,-177.8391356542617,-0.31071895888938567,-0.31072406960667354,5.110717287870603e-06
10,-177.8391356542617,0.349274118137934,0.34927973815036156,5.620012427542953e-06
11,-177.8391356542617,-0.3865919866976134,-0.38659810115656634,6.114458952932722e-06
12,-177.8391356542617,0.42285665818872,0.4228632478053042,6.5896165842294074e-06
13,-177.8391356542617,-0.4581582910102319,-0.45816533379846536,7.042788233435626e-06
14,-177.8391356542617,0.49253770537211655,0.49254517728066044,7.471908543887906e-06
15,-177.8391356542617,-0.5260076158319243,-0.5260154910443028,7.87521237843869e-06
16,-177.8391356542617,0.5585638518475012,0.5585721029322027,8.251084701482725e-06
17,-177.8391356542617,-0.5901917504454212,-0.5902003484920733,8.598046652097402e-06
18,-177.8391356542617,0.6208700161770461,0.6208789308514803,8.914674434201686e-06
19,-177.8391356542617,-0.6505731648404347,-0.6505823644897748,9.199649340096983e-06
20,-177.8391356542617,0.6792731343104972,0.6792825860197343,9.451709237162653e-06
21,-177.8391356542617,-0.7069403842543822,-0.7069500539426838,9.669688301627843e-06
22,-177.8391356542617,0.7335446710174794,0.7335545234713272,9.85245384776956e-06
23,-177.8391356542617,-0.7590556091924009,-0.7590656082030154,9.999010614492043e-06
24,-177.8391356542617,0.7834430896402502,0.7834531980397533,1.0108399503105936e-05
25,-177.8391356542617,-0.8066775979213947,-0.8066877776886789,1.0179767284235197e-05
8,-177.6950780312125,0.2881526693852569,0.2881575522491165,4.882863859578812e-06
9,-177.6950780312125,-0.33076251494338066,-0.33076793751433836,5.42257095770271e-06
10,-177.6950780312125,0.37157221937817175,0.3715781731758143,5.953797642566094e-06
11,-177.6950780312125,-0.4109864359221024,-0.4109929024072096,6.466485107214925e-06
