q,q_ind_npass,v,gv,sp,diff
25.302020202020206,51,-169.0516206482593,1.1030672529592989,0.28682886517885114,0.8162383877804478
25.302020202020206,51,-168.9075630252101,1.1031166775028358,0.2892063386604714,0.8139103388423644
25.302020202020206,51,-168.76350540216086,1.1031493017602951,0.2916187075131762,0.8115305942471189
25.302020202020206,51,-168.61944777911165,1.1031644510394143,0.2940660845791446,0.8090983664602697
25.302020202020206,51,-168.47539015606242,1.1031614426496326,0.2965485817349461,0.8066128609146865
25.302020202020206,51,-168.3313325330132,1.1031395859631155,0.2990663097896076,0.8040732761735079
25.302020202020206,51,-168.18727490996397,1.103098182478606,0.30161937838093356,0.8014788040976724
25.302020202020206,51,-168.04321728691477,1.1030365258882482,0.3042078958700383,0.7988286300182099
25.302020202020206,51,-167.89915966386553,1.1029539021473933,0.3068319692340976,0.7961219329132957
25.302020202020206,51,-167.75510204081633,1.10284958954749,0.30949170395731135,0.7933578855901786
25.302020202020206,51,-167.61104441776712,1.1027228587921367,0.3121872039200612,0.7905356548720754
25.302020202020206,51,-167.46698679471788,1.1025729730763445,0.31491857128626294,0.7876544017900815
25.302020202020206,51,-167.32292917166868,1.1023991881690565,0.31768590638890465,0.7847132817801519
25.302020202020206,51,-167.17887154861944,1.102200752499116,0.3204893076137636,0.7817114448853524
25.302020202020206,51,-167.03481392557023,1.1019769072446273,0.32332887128129295,0.7786480359633343
25.302020202020206,51,-166.890756302521,1.101726886425833,0.3262046915266877,0.7755221948991453
25.302020202020206,51,-166.7466986794718,1.1014499170015757,0.32911686017809727,0.7723330568234784
25.302020202020206,51,-166.60264105642256,1.1011452189694433,0.33206546663301706,0.7690797523364262
25.302020202020206,51,-166.45858343337335,1.100812005469641,0.3350505977328185,0.7657614077368227
25.302020202020206,51,-166.31452581032414,1.100449482892645,0.33807233763545314,0.7623771452571919
25.302020202020206,51,-166.1704681872749,1.1000568509907658,0.34113076768629147,0.7589260833044743
25.302020202020206,51,-166.0264105642257,1.0996333029936516,0.3442259662871218,0.7554073367065297
25.302020202020206,51,-165.88235294117646,1.0991780257278678,0.34735800876330497,0.7518200169645628
25.302020202020206,51,-165.73829531812726,1.0986901997404404,0.35052696722907434,0.7481632325113661
25.302020202020206,51,-165.59423769507802,1.0981689994267332,0.35373291045099353,0.7444360889757397
25.302020202020206,51,-165.45018007202881,1.097613593162429,0.3569759037095674,0.7406376894528615
25.302020202020206,51,-165.30612244897958,1.097023143439899,0.36025600865901963,0.7367671347808793
25.302020202020206,51,-165.16206482593037,1.0963968070089303,0.36357328318522786,0.7328235238237024
25.302020202020206,51,-165.01800720288117,1.095733735021895,0.3669277812618299,0.7288059537600651
25.302020202020206,51,-164.87394957983193,1.0950330731834637,0.370319552804509,0.7247135203789546
25.302020202020206,51,-164.72989195678272,1.0942939619048933,0.3737486435234531,0.7205453183814401
25.302020202020206,51,-164.5858343337335,1.0935155364629312,0.37721509477402226,0.7163004416889089
25.302020202020206,51,-164.44177671068428,1.0926969271635008,0.38071894340559287,0.7119779837579079
25.302020202020206,51,-164.29771908763504,1.0918372595101904,0.38426022160863516,0.7075770379015552
25.302020202020206,51,-164.15366146458584,1.0909356543774598,0.38783895676000113,0.7030966976174586
25.302020202020206,51,-164.0096038415366,1.0899912281889486,0.3914551712664498,0.6985360569224988
25.302020202020206,51,-163.8655462184874,1.0890030931006018,0.39510888240642617,0.6938942106941757
25.302020202020206,51,-163.7214885954382,1.0879703571889503,0.3988001021700988,0.6891702550188514
25.302020202020206,51,-163.57743097238895,1.0868921246444454,0.40252883709768095,0.6843632875467645
25.302020202020206,51,-163.43337334933975,1.0857674959699475,0.40629508811605713,0.6794724078538903
25.302020202020206,51,-163.2893157262905,1.084595568184444,0.4100988503737178,0.6744967178107262
25.302020202020206,51,-163.1452581032413,1.083375435032037,0.4139401130740334,0.6694353219580036
25.302020202020206,51,-163.00120048019207,1.082106187196299,0.41781885930690543,0.6642873278893935
25.302020202020206,51,-162.85714285714286,1.0807869125199532,0.42173506587877224,0.659051846641181
25.302020202020206,51,-162.71308523409363,1.0794166962300311,0.4256887031410525,0.6537279930889786
25.302020202020206,51,-162.56902761104442,1.0779946211684897,0.4296797348170001,0.6483148863514896
25.302020202020206,51,-162.4249699879952,1.076519768028385,0.43370811782704305,0.6428116502013419
25.302020202020206,51,-162.28091236494598,1.074991215595627,0.4377738021125929,0.637217413483034
25.302020202020206,51,-162.13685474189677,1.0734080409963422,0.4418767304583854,0.6315313105379569
25.302020202020206,51,-161.99279711884753,1.0717693199498868,0.4460168383133891,0.6257524816364977
25.302020202020206,51,-161.84873949579833,1.0700741270276537,0.4501940536102727,0.619880073417381
25.302020202020206,51,-161.7046818727491,1.0683215359175333,0.454408296583529,0.6139132393340043
25.302020202020206,51,-161.56062424969988,1.0665106196942102,0.45865947958624054,0.6078511401079697
25.302020202020206,51,-161.41656662665065,1.0646404510952494,0.46294750690554876,0.6016929441897007
25.302020202020206,51,-161.27250900360144,1.0627101028030597,0.46727227457687553,0.5954378282261841
25.302020202020206,51,-161.12845138055224,1.0607186477327397,0.4716336701969156,0.5890849775358241
25.302020202020206,51,-160.984393757503,1.0586651593257772,0.4760315727354659,0.5826335865903113
25.302020202020206,51,-160.8403361344538,1.056548711849745,0.4804658523461299,0.5760828595036152
25.302020202020206,51,-160.69627851140456,1.0543683807038875,0.4849363701759419,0.5694320105279456
25.302020202020206,51,-160.55222088835535,1.0521232427307319,0.48944297817396193,0.5626802645567699
25.302020202020206,51,-160.40816326530611,1.0498123765336274,0.49398551889891346,0.5558268576347138
25.302020202020206,51,-160.2641056422569,1.0474348628003358,0.4985638253258688,0.548871037474467
25.302020202020206,51,-160.12004801920767,1.0449897846325986,0.5031777206521034,0.5418120639804952
25.302020202020206,51,-159.97599039615847,1.0424762278816984,0.5078270181021144,0.534649209779584
