m,v,gv,sp,diff
32,-3.1290212544157643,0.39321262690242265,0.39320665235383795,5.97454858469737e-06
33,-3.1290212544157643,-0.40468348463003206,-0.4046773491496482,6.135480383862024e-06
34,-3.1290212544157643,0.41609398933920044,0.41608769517502386,6.29416417657902e-06
35,-3.1290212544157643,-0.4274420527895309,-0.42743560225335414,6.450536176760835e-06
27,-3.1265069745809586,-0.39852645272733034,-0.3985204143082326,6.038419097742498e-06
28,-3.1265069745809586,0.41222278200362356,0.4122165523859135,6.22961771007402e-06
29,-3.1265069745809586,-0.4258322604527202,-0.42582584292990483,6.417522815382881e-06
30,-3.1265069745809586,0.43935115854476425,0.43934455652435184,6.6020204124161985e-06
31,-3.1265069745809586,-0.4527758429252425,-0.45276905992636357,6.782998878906987e-06
32,-3.1265069745809586,0.4661027663326353,0.46609580598435785,6.9603482774627246e-06
33,-3.1265069745809586,-0.4793284593148783,-0.4793213253468863,7.133967991956869e-06
34,-3.1265069745809586,0.4924495233779218,0.4924422196294048,7.303748516984676e-06
35,-3.1265069745809586,-0.5054626253603767,-0.5054551557733791,7.4695869975993645e-06
23,-3.123992694746153,-0.3970822137771442,-0.39707620702796775,6.006749176445947e-06
24,-3.123992694746153,0.41302509401546134,0.41301886448901953,6.229526441803301e-06
25,-3.123992694746153,-0.42885260860977753,-0.4288461607892044,6.447820573129981e-06
26,-3.123992694746153,0.44455856251854736,0.4445519010652071,6.661453340273127e-06
27,-3.123992694746153,-0.4601369712177264,-0.4601301009681607,6.870249565693598e-06
28,-3.123992694746153,0.47558203496346224,0.4755749609330771,7.074030385134655e-06
29,-3.123992694746153,-0.49088811800621485,-0.4908808453702803,7.27263593452987e-06
30,-3.123992694746153,0.5060497317036851,0.5060422658064462,7.465897238878583e-06
31,-3.123992694746153,-0.5210615208530803,-0.5210538672038053,7.653649275018992e-06
32,-3.123992694746153,0.5359182525752796,0.5359104168450297,7.835730249872164e-06
33,-3.123992694746153,-0.5506148072876561,-0.5506067952973658,8.011990290324178e-06
34,-3.123992694746153,0.5651461713387091,0.5651379890680185,8.182270690659799e-06
35,-3.123992694746153,-0.5795074310623533,-0.5794990846406783,8.346421674909621e-06
20,-3.1214784149113473,0.3957677404340947,0.39576176455522943,5.975878865249751e-06
21,-3.1214784149113473,-0.4139400953359184,-0.4139338651782377,6.23015768069779e-06
22,-3.1214784149113473,0.4319657792099974,0.43195930060710025,6.478602897153074e-06
23,-3.1214784149113473,-0.4498351392655666,-0.44982841834080767,6.720924758951696e-06
24,-3.1214784149113473,0.4675389295874373,0.46753197270800784,6.956879429476093e-06
25,-3.1214784149113473,-0.48506825618131527,-0.48506106997929055,7.186202024722643e-06
26,-3.1214784149113473,0.5024145330001144,0.5024071243590242,7.408641090167478e-06
27,-3.1214784149113473,-0.5195694466691471,-0.5195618227185568,7.623950590285311e-06
28,-3.1214784149113473,0.5365249282122524,0.5365170963301262,7.831882126163592e-06
29,-3.1214784149113473,-0.5532731304164807,-0.5532650982056795,8.03221080125649e-06
30,-3.1214784149113473,0.5698064096324464,0.5697981849291041,8.224703342385453e-06
31,-3.1214784149113473,-0.5861173112330982,-0.5861089021000009,8.40913309729796e-06
32,-3.1214784149113473,0.6021985579679812,0.6021899726887788,8.585279202333318e-06
33,-3.1214784149113473,-0.6180430406829819,-0.6180342877466822,8.752936299649683e-06
34,-3.1214784149113473,0.633643810918296,0.633634899026898,8.911891398066807e-06
35,-3.1214784149113473,-0.6489940751057904,-0.6489850131619516,9.061943838872821e-06
18,-3.118964135076541,0.40139362250578176,0.40138758093332666,6.041572455095512e-06
19,-3.118964135076541,-0.42171811436150924,-0.4217117895159468,6.3248455624553834e-06
20,-3.118964135076541,0.4418574141242821,0.4418508135027282,6.600621553887187e-06
21,-3.118964135076541,-0.461797487117464,-0.46179061860528753,6.868512176461117e-06
22,-3.118964135076541,0.4815249706796554,0.48151784252404717,7.1281556082158914e-06
23,-3.118964135076541,-0.5010270808848546,-0.5010197017196636,7.379165191001569e-06
24,-3.118964135076541,0.5202915376799845,0.5202839164719797,7.621208004793267e-06
25,-3.118964135076541,-0.5393065049372051,-0.5392986510066965,7.853930508616713e-06
26,-3.118964135076541,0.5580605428191706,0.5580524658222967,8.076996873884745e-06
27,-3.118964135076541,-0.5765425698921339,-0.5765342798117596,8.290080374284692e-06
28,-3.118964135076541,0.5947418330752613,0.5947333402207001,8.49285456117066e-06
29,-3.118964135076541,-0.6126478838932092,-0.6126391988708136,8.685022395593656e-06
30,-3.118964135076541,0.6302505596785104,0.6302416933978789,8.866280631458778e-06
31,-3.118964135076541,-0.6475399688480608,-0.6475309325113223,9.036336738432738e-06
32,-3.118964135076541,0.6645064793947911,0.6644972844867508,9.194908040299765e-06
33,-3.118964135076541,-0.6811407099970901,-0.6811313682646661,9.341732423950866e-06
34,-3.118964135076541,0.6974335231981706,0.6974240466552037,9.476542966901924e-06
35,-3.118964135076541,-0.7133760203387609,-0.7133664212487694,9.599089991541021e-06
17,-3.1164498552417355,-0.42057838747016735,-0.42057209255627165,6.294913895699139e-06
18,-3.1164498552417355,0.44289007233814326,0.44288347139162254,6.600946520718409e-06
19,-3.1164498552417355,-0.46496153263485873,-0.4649546353582752,6.897276583539558e-06
20,-3.1164498552417355,0.4867738666583708,0.48676668326743905,7.183390931753131e-06
21,-3.1164498552417355,-0.5083091086108916,-0.5083016498272417,7.458783649938461e-06
22,-3.1164498552417355,0.5295501041900331,0.529542381208362,7.722981671176576e-06
23,-3.1164498552417355,-0.550480409843055,-0.5504724343545397,7.975488515277185e-06
24,-3.1164498552417355,0.5710842124127539,0.5710759965419956,8.2158707582769e-06
25,-3.1164498552417355,-0.591346265286929,-0.5913378216102884,8.443676640657038e-06
26,-3.1164498552417355,0.6112518381562703,0.6112431796781485,8.658478121814639e-06
27,-3.1164498552417355,-0.6307866775323617,-0.6307778176707025,8.85986165921615e-06
28,-3.1164498552417355,0.6499369758995425,0.6499279284809254,9.047418617069702e-06
29,-3.1164498552417355,-0.6686893477957908,-0.6686801270183544,9.22077743636951e-06
30,-3.1164498552417355,0.6870308113184685,0.6870214317539769,9.37956449165167e-06
31,-3.1164498552417355,-0.704948774079096,-0.7049392506560926,9.523423003310327e-06
32,-3.1164498552417355,0.7224310226516585,0.722421370639549,9.652012109451213e-06
33,-3.1164498552417355,-0.739465714848551,-0.7394559498300939,9.765018457064123e-06
34,-3.1164498552417355,0.7560413742153411,0.7560315120863945,9.862128946602766e-06
35,-3.1164498552417355,-0.7721468863881648,-0.7721369433334868,9.943054677941099e-06
15,-3.11393557540693,-0.4105874282368205,-0.41058128806070976,6.140176110724926e-06
16,-3.11393557540693,0.43514881980463366,0.4351423393570578,6.480447575840653e-06
17,-3.11393557540693,-0.45943619016180265,-0.45942938088786256,6.809273940089344e-06
18,-3.11393557540693,0.48342319170028847,0.48341606576074564,7.1259395428291405e-06
19,-3.11393557540693,-0.5070849446507251,-0.5070775148636578,7.4297870672479505e-06
20,-3.11393557540693,0.5303978505128253,0.5303901303470571,7.720165768221321e-06
21,-3.11393557540693,-0.5533394310759879,-0.5533314346379423,7.9964380456099e-06
22,-3.11393557540693,0.5758881957813519,0.575879937773836,8.258007515915544e-06
23,-3.11393557540693,-0.5980235349953523,-0.5980150307372917,8.504258060648695e-06
24,-3.11393557540693,0.6197256355928803,0.6197169009448533,8.734648026975655e-06
25,-3.11393557540693,-0.6409754145759108,-0.6409664659539379,8.948621972870718e-06
26,-3.11393557540693,0.6617544675371894,0.661745321880698,9.145656491349463e-06
27,-3.11393557540693,-0.6820450288363328,-0.682035703585838,9.325250494796045e-06
28,-3.11393557540693,0.7018299411459308,0.7018204542310318,9.486914898992893e-06
29,-3.11393557540693,-0.7210926324892172,-0.7210830022815696,9.630207647548517e-06
30,-3.11393557540693,0.7398170991135157,0.7398073444220529,9.754691462804388e-06
31,-3.11393557540693,-0.7579878931213528,-0.7579780331667879,9.859954564928053e-06
32,-3.11393557540693,0.7755901138060446,0.7755801681963508,9.945609693806645e-06
33,-3.11393557540693,-0.7926094019560335,-0.7925993906493928,1.0011306640689277e-05
14,-3.111421295572124,0.4186244359699859,0.41861820037714115,6.2355928447388465e-06
15,-3.111421295572124,-0.4452229552409183,-0.44521635341251575,6.601828402563736e-06
16,-3.111421295572124,0.47149158197843716,0.47148462782524375,6.954153193405865e-06
17,-3.111421295572124,-0.4973962538725021,-0.49738896217105205,7.291701450029553e-06
18,-3.111421295572124,0.5229048331995229,0.5228972196122277,7.613587295174362e-06
19,-3.111421295572124,-0.5479868999217642,-0.5479789809270574,7.918994706757054e-06
20,-3.111421295572124,0.5726135542732917,0.5726053471514605,8.207121831249609e-06
21,-3.111421295572124,-0.5967572470753733,-0.5967487698869071,8.47718846619383e-06
22,-3.111421295572124,0.6203916407794404,0.6203829123128638,8.728466576624072e-06
23,-3.111421295572124,-0.6434914985860719,-0.6434825383711363,8.960214935571642e-06
24,-3.111421295572124,0.6660325977042652,0.6660234259234705,9.171780794625661e-06
25,-3.111421295572124,-0.6879916620899695,-0.6879822995847604,9.362505209109528e-06
